"id_chat","text","Coordination","Unknown","Model","Simulation"
31,Participants discussed that everyone has a ⅓ chance of getting the maximum earnings if the decision maker votes yes and to trade each time.,1,0,6,2
32,Participants agreed to vote yes each time.,1,0,6,2
33,"At first participants discussed how to make the most money possible, and decided that the decision maker switches between yes and no when sharing the bonus. Then they changed their strategy to trade every time and Red takes the earnings for themselves. They changed strategy a third time, deciding to forgo trade so that everyone makes the same amount of money.",1,0,6,2
34,"Participants agreed to always trade, give the bonus, and vote yes. They also discussed that when a participant is both Red and decision maker, they essentially are just giving themselves points.",1,0,6,2
35,Participants agreed to trade and to vote yes.,1,0,6,2
36,Participants agreed to trade and to vote yes/award the bonus each time.,1,0,6,2
37,Participants agreed to trade and discussed how many rounds they completed.,1,0,6,2
38,Participants discussed that there’s no benefit to not trading.,0,1,6,2
39,Participants agreed to trade and to vote yes. They also discussed how it was strange to them that it’s possible to be Red and the decision maker because they are awarding points to themselves.,1,0,6,2
40,Participants agreed to always trade and for the decision maker to vote yes.,1,0,6,2
41,"Participants agreed to trade and vote yes, asked if everyone were Red at some point, and agreed to keep up the strategy.",1,0,6,2
42,Participants agreed to trade and to continue with the strategy. They discussed to not trade for each round but didn’t plan which person votes no when.,1,0,6,2
43,"Participants agreed that everyone is better off trading and with the decision maker voting yes, and to be consistent each round.",1,0,6,2
44,"Participants agreed to trade and vote yes, and discussed that they’re not losing much by always trading.",1,0,6,2
45,"Participants agreed to trade and vote yes, and discussed how many times they were Red.",1,0,6,2
46,Participants agreed to trade and vote yes.,1,0,6,2
47,Participants agreed to trade and vote yes because it maximizes their earnings. They also discussed that some of them did not get the decisionmaker role.,1,0,6,2
48,"Participants agreed to trade and vote yes because it maximizes their earnings, and discussed how many rounds they had left.",1,0,6,2
49,Participants asked how many they are trading (unclear).,0,1,6,2
50,Participants agreed to trade and vote yes.,1,0,6,2
51,Participants agreed to say yes when they are the decisionmaker and discussed that everyone got the bonus.,1,0,6,2
52,Participants agreed to trade and vote yes.,1,0,6,2
53,"Participants decided to vote yes, no, yes, and then no in the rounds, but then decided that in order to get the bonuses they should all say yes in each round.",0,1,6,2
54,Participants agreed to trade and vote yes to make the most money.,1,0,6,2
55,Participants agreed to trade and always vote yes.,1,0,6,2
56,Participants agreed to trade and vote no.,1,0,6,2
57,"Participants agreed to trade and vote yes, and that the payoffs are chosen randomly at the end.",1,0,6,2
58,"Participants agreed to maximize the bonus for everyone by trading and voting yes, and discussed how many times they got the Red bonus.",1,0,6,2
59,"Participants discussed to always trade and always vote yes, and explained to a confused member that this strategy will maximize payment.",0,1,6,2
60,Participants agreed to always vote yes and that the decision maker is random but is the same for each round.,1,0,6,2
61,"Participants agreed to always trade and to vote yes so everyone has the chance to receive the maximum payout. They also discussed how one person chose no, and to always vote yes.",1,0,6,2
62,"Participants agreed that they get more money if they always trade and always vote yes. They also discussed if the group got more participants or not, and how many times they were Red.",1,0,6,2
63,"Participants agreed to trade, give the bonus, and vote yes.",1,0,6,2
64,Participants agreed to trade and to vote yes. Later they discussed how many points they received from the previous rounds.,1,0,6,2
65,"Participants agreed to trade and to vote yes. They discussed how in one round someone voted to not let Red get the bonus, and that everyone should vote each round.",1,0,6,2
