id_chat,text,Coordination,Efficiency,Conflict,Inequality,Unknown,Model,Simulation
4,"Participants agreed that everyone should trade and vote yes because this will give the group the highest yield, and also discussed how many points they received per round.",1,0,0,0,0,4,2
5,"Participants at first were unsure if they would trade, but later agreed to trade and to vote yes.",1,0,0,0,0,4,2
6,"Participants agreed to vote yes each time, giving a higher likelihood of getting a bonus at one point, and concluded that they’re all getting the same amount of points.",1,0,0,0,0,4,2
7,"Participants agreed to trade and vote yes, and that in this strategy they each only lose 2 points if they are Blue and gain 100 if they are Red, so everyone benefits.",1,1,0,0,0,4,2
8,No relevant conversation.,0,0,0,0,1,4,2
9,"Participants agreed to trade and to vote yes, and that Red gets the bonus. Their second strategy was to alternate between voting yes and trading, and voting no and not trading.",1,0,0,0,0,4,2
10,Participants weren’t sure if they were supposed to strategize together.,1,0,0,0,0,4,2
11,No discussion.,0,0,0,0,1,4,2
12,"Participants discussed to always trade and vote yes, but one of the participants was deviating from the plan.",0,0,0,0,1,4,2
13,"Participants agreed to trade and vote yes, and discussed that everyone gets the same probability of being Red. Someone deviated and participants discussed if they were doing it on purpose.",1,0,0,0,0,4,2
14,"Participants agreed to trade and vote yes each round, and discussed that someone didn’t trade for a round.",1,0,0,0,0,4,2
15,Participants agreed to trade and always vote yes.,1,0,0,0,0,4,2
16,Participants agreed to trade and always vote yes.,1,0,0,0,0,4,2
17,Participants agreed to trade and always vote yes and discussed how someone was voting no.,1,0,0,0,0,4,2
18,Nothing of relevance.,0,0,0,0,1,4,2
19,"Participants agreed to trade and always vote yes, and discussed how many rounds there were left.",1,0,0,0,0,4,2
20,Participants agreed to trade.,1,0,0,0,0,4,2
21,Participants agreed to vote yes if they are the decisionmaker.,1,0,0,0,0,4,2
22,Participants agreed to vote yes if they are the decisionmaker and discussed how many times they were Red.,1,0,0,0,0,4,2
23,"Participants agreed to trade and always vote yes, and discussed how many points they put in the beginning after the instructions.",1,0,0,0,0,4,2
24,Participants agreed to trade and always vote yes.,1,0,0,0,0,4,2
25,"Participants agreed to trade and vote yes, and discussed how many times they were Red.",1,0,0,0,0,4,2
26,Participants agreed to trade and always vote yes.,1,0,0,0,0,4,2
27,Participants agreed to trade and always vote yes.,1,0,0,0,0,4,2
28,Participants agreed to trade.,1,0,0,0,0,4,2
29,"Participants agreed to trade and vote yes because everyone has an equal chance of being Red, and when someone deviated the group agreed to continue to vote yes regardless.",1,0,0,1,0,4,2
30,Participants agreed to always trade and always vote yes to maximize the total value they could earn.,1,1,0,0,0,4,2
31,Participants discussed that everyone has a ⅓ chance of getting the maximum earnings if the decision maker votes yes and to trade each time.,0,0,0,0,1,4,2
32,Participants agreed to vote yes each time.,1,0,0,0,0,4,2
33,"At first participants discussed how to make the most money possible, and decided that the decision maker switches between yes and no when sharing the bonus. Then they changed their strategy to trade every time and Red takes the earnings for themselves. They changed strategy a third time, deciding to forgo trade so that everyone makes the same amount of money.",0,0,0,0,1,4,2
34,"Participants agreed to always trade, give the bonus, and vote yes. They also discussed that when a participant is both Red and decision maker, they essentially are just giving themselves points.",1,0,0,0,0,4,2
35,Participants agreed to trade and to vote yes.,1,0,0,0,0,4,2
36,Participants agreed to trade and to vote yes/award the bonus each time.,1,0,0,0,0,4,2
37,Participants agreed to trade and discussed how many rounds they completed.,1,0,0,0,0,4,2
38,Participants discussed that there’s no benefit to not trading.,0,1,0,0,0,4,2
39,Participants agreed to trade and to vote yes. They also discussed how it was strange to them that it’s possible to be Red and the decision maker because they are awarding points to themselves.,1,0,0,0,0,4,2
40,Participants agreed to always trade and for the decision maker to vote yes.,1,0,0,0,0,4,2
41,"Participants agreed to trade and vote yes, asked if everyone were Red at some point, and agreed to keep up the strategy.",1,0,0,0,0,4,2
42,Participants agreed to trade and to continue with the strategy. They discussed to not trade for each round but didn’t plan which person votes no when.,1,0,0,0,0,4,2
43,"Participants agreed that everyone is better off trading and with the decision maker voting yes, and to be consistent each round.",1,0,0,0,0,4,2
44,"Participants agreed to trade and vote yes, and discussed that they’re not losing much by always trading.",1,0,0,0,0,4,2
45,"Participants agreed to trade and vote yes, and discussed how many times they were Red.",1,0,0,0,0,4,2
46,Participants agreed to trade and vote yes.,1,0,0,0,0,4,2
47,Participants agreed to trade and vote yes because it maximizes their earnings. They also discussed that some of them did not get the decisionmaker role.,1,1,0,0,0,4,2
48,"Participants agreed to trade and vote yes because it maximizes their earnings, and discussed how many rounds they had left.",1,1,0,0,0,4,2
49,Participants asked how many they are trading (unclear).,0,0,0,0,1,4,2
50,Participants agreed to trade and vote yes.,1,0,0,0,0,4,2
51,Participants agreed to say yes when they are the decisionmaker and discussed that everyone got the bonus.,1,0,0,0,0,4,2
52,Participants agreed to trade and vote yes.,1,0,0,0,0,4,2
